"order_id","order_date","customer_id","sales"
"US-2014-111353","2014-11-29","PB-19150","25.06"
"CA-2017-157448","2017-11-16","LC-16885","132.35999999999999"
"CA-2015-135510","2015-09-05","TW-21025","67.96"
"CA-2017-135937","2017-02-20","KM-16375","882.99"
"CA-2016-149335","2016-07-25","BC-11125","37.17"
"CA-2017-122035","2017-07-20","EM-13825","1107.68"
"CA-2016-142958","2016-12-13","RW-19630","1120.368"
"CA-2014-105270","2014-11-11","AP-10915","143.128"
"CA-2014-138177","2014-09-19","ND-18460","73.915"
"CA-2014-108903","2014-10-03","DO-13435","212.952"
"CA-2016-149902","2016-04-01","DW-13540","88.04"
"CA-2015-148432","2015-11-07","MC-18130","33.48"
"US-2017-165953","2016-12-31","EP-13915","71.096"
"CA-2017-134285","2017-12-07","DS-13180","19.104"
"US-2014-134054","2014-10-10","FC-14335","255.85"
"CA-2017-137631","2017-04-28","JL-15235","751.984"
"US-2017-106579","2017-06-08","BW-11200","12.176"
"CA-2014-133753","2014-06-09","CW-11905","142.344"
"CA-2014-127166","2014-05-21","KH-16360","186.90800000000002"
"CA-2016-109953","2016-07-14","RB-19360","292.796"
"CA-2017-161956","2017-08-27","DR-12880","2971.792"
"CA-2017-127621","2017-03-03","RE-19450","26.88"
"CA-2017-149944","2017-11-12","MB-17305","94.36"
"CA-2015-105571","2015-11-07","CP-12340","1361.6309999999999"
"CA-2017-147039","2017-06-29","AA-10315","374.48"
"CA-2017-117933","2017-12-24","RF-19840","35.91"
"CA-2015-149734","2015-09-03","JC-16105","200.984"
"US-2016-153815","2016-11-06","KL-16555","368.432"
"CA-2014-139283","2014-11-23","BT-11440","14.67"
"CA-2014-117639","2014-05-21","MW-18235","3333.8999999999996"
"CA-2015-112557","2015-04-25","JL-15850","206.43"
"CA-2016-130288","2016-11-26","DK-13225","313.176"
"US-2014-159618","2014-11-12","DB-12970","203.1212"
"US-2017-108315","2017-04-30","MH-18115","225.54600000000002"
"CA-2016-156503","2016-10-14","NC-18415","305.248"
"CA-2017-154935","2017-12-24","AR-10540","17.88"
"CA-2015-109862","2015-10-25","HK-14890","450.09000000000003"
"CA-2016-157364","2016-11-19","LT-17110","18.48"
"CA-2017-126662","2017-07-17","AB-10255","479.984"
"CA-2014-127558","2014-11-15","SS-20410","803.0400000000001"
"CA-2014-127586","2014-09-26","CS-12400","310.12"
"CA-2016-167682","2016-04-03","ZD-21925","331.08"
"CA-2014-105648","2014-03-03","EJ-14155","626.352"
"CA-2017-116715","2017-12-02","VW-21775","678.0999999999999"
"CA-2017-163405","2017-12-21","BN-11515","12.51"
"CA-2017-167150","2017-12-10","BP-11185","85.50399999999999"
"CA-2017-167395","2017-12-02","KM-16720","1271.1699999999998"
"CA-2017-119284","2017-06-15","TS-21205","2942.784"
"US-2017-167920","2017-12-09","JL-15835","1827.51"
"CA-2017-117212","2017-02-26","BT-11530","2110.72"
"CA-2017-141572","2017-05-28","LO-17170","247.44"
"CA-2017-162565","2017-12-11","RR-19315","608.552"
"CA-2017-100160","2017-09-07","CB-12025","49.688"
"CA-2017-155929","2017-09-09","AI-10855","6.368"
"CA-2016-166443","2016-11-04","LH-17020","38.29"
"CA-2014-126480","2014-09-20","HG-14965","8.56"
"CA-2017-157413","2017-06-01","BW-11065","324.744"
"US-2017-118038","2017-12-09","KB-16600","38.196"
"CA-2015-147529","2015-02-07","DK-12835","324.10999999999996"
"US-2015-141453","2015-11-30","DB-13270","3.882"
"CA-2016-110772","2016-11-20","NZ-18565","380.54600000000005"
"CA-2015-161214","2015-10-05","SF-20965","77.55"
"CA-2015-125185","2015-03-05","AH-10195","132.94"
"CA-2016-148201","2016-08-26","CC-12145","6.48"
"CA-2017-125388","2017-10-19","MP-17965","89.26"
"CA-2017-114804","2017-10-17","BF-11020","52.792"
"US-2014-158638","2014-09-17","AG-10765","5.892"
"CA-2015-132388","2015-10-10","KN-16390","393.18600000000004"
"CA-2016-124051","2016-12-29","KA-16525","186.048"
"CA-2017-137624","2017-11-10","ME-17320","241.424"
"CA-2015-113222","2015-11-09","AG-10765","10.74"
"CA-2017-148992","2017-11-23","CS-12250","10.688"
"CA-2015-130554","2015-04-07","FM-14290","11.736"
"US-2015-100377","2015-08-28","TS-21370","2799.96"
"CA-2015-156328","2015-11-30","RM-19375","177.48"
"CA-2017-103478","2017-07-21","KL-16555","97.056"
"CA-2017-139080","2017-01-23","CS-12250","138.43200000000002"
"CA-2017-104024","2017-08-29","MD-17860","9.408"
"CA-2016-146934","2016-05-22","AF-10870","1562.0860000000002"
"CA-2015-111038","2015-12-01","LC-16960","2676.672"
"CA-2015-143980","2015-12-25","JK-15640","414.96"
"CA-2017-110926","2017-11-19","DD-13570","25.06"
"CA-2016-163755","2016-11-04","AS-10285","209.88"
"CA-2014-140473","2014-05-30","MC-17425","719.976"
"CA-2016-113551","2016-08-18","NF-18385","85.908"
"US-2017-147655","2017-09-04","AS-10045","88.074"
"CA-2014-103660","2014-08-25","MW-18220","1007.944"
"US-2017-136707","2017-11-12","JE-15610","14.016"
"CA-2016-155551","2016-04-18","CR-12580","240.04"
"CA-2014-149104","2014-04-05","RD-19900","770.61"
"CA-2015-119942","2015-04-05","TT-21070","23.904"
"CA-2017-163531","2017-06-26","SC-20725","239.97"
"US-2016-146066","2016-08-21","RB-19465","815.292"
"US-2017-105046","2017-07-17","BE-11335","408.96"
"US-2016-161844","2016-12-09","DK-12835","82.92"
"CA-2015-110324","2015-12-01","MA-17560","41.620000000000005"
"US-2017-119816","2017-03-04","TT-21460","114.684"
"CA-2015-155600","2015-12-04","RO-19780","1635.018"
"CA-2014-140396","2014-11-20","KH-16330","907.5600000000001"
"US-2017-163657","2017-09-02","JL-15235","255.248"
"US-2017-152366","2017-04-21","SJ-20500","97.264"
"CA-2014-124618","2014-05-02","CS-11860","479.984"
"US-2014-120236","2014-09-03","MR-17545","7.68"
"CA-2014-117345","2014-08-01","BF-10975","202.89600000000002"
"US-2016-112970","2016-11-14","TB-21250","9.84"
"CA-2014-141152","2014-09-16","RF-19345","33.552"
"CA-2017-157854","2017-04-08","DM-13345","2747.25"
"CA-2014-157147","2014-01-13","BD-11605","1679.749"
"CA-2014-128888","2014-11-15","PB-19105","604.656"
"CA-2016-158694","2016-11-10","AI-10855","1467.134"
"CA-2015-143700","2015-07-26","AS-10240","10.368"
"CA-2016-121370","2016-11-14","EB-14110","1628.6100000000001"
"CA-2015-117961","2015-11-26","GP-14740","191.62"
"CA-2017-121804","2017-03-03","LP-17095","72.8"
"CA-2015-160696","2015-09-06","CK-12760","7.24"
"CA-2014-103849","2014-05-11","PG-18895","225.016"
"CA-2017-101805","2017-12-01","SH-19975","627.84"
"CA-2016-120796","2016-04-03","CS-11950","99.846"
"CA-2016-100671","2016-11-01","CS-12490","111.672"
"US-2014-164616","2014-08-19","MS-17770","85.96"
"CA-2014-111003","2014-06-01","CR-12625","334.68"
"US-2015-134271","2015-04-18","RF-19735","21.93"
"CA-2014-125542","2014-12-05","NB-18655","521.2239999999999"
"CA-2016-137043","2016-12-23","LC-17140","859.14"
"CA-2016-133802","2016-03-14","SP-20650","41.904"
"CA-2016-129861","2016-06-17","DM-13345","376.866"
"CA-2017-112487","2017-12-26","TC-21535","3.132"
"US-2014-161613","2014-12-01","MC-17605","674.058"
"CA-2015-109337","2015-11-21","DL-13330","508.11"
"US-2014-165589","2014-02-18","TB-21595","25.16"
"CA-2014-112158","2014-12-02","DP-13165","1050.6"
"CA-2017-167549","2017-07-25","EM-14200","298.116"
"CA-2015-143602","2015-04-25","JS-15595","13.944"
"CA-2015-115938","2015-06-26","SA-20830","535.36"
"CA-2015-122973","2015-07-18","PJ-19015","146.698"
"US-2016-133508","2016-04-17","SW-20350","29.05"
"CA-2016-136406","2016-04-15","BD-11320","1121.568"
"CA-2014-156545","2014-02-27","JS-16030","19.456"
"CA-2015-112767","2015-08-02","DK-12985","277.5"
"CA-2017-160458","2017-05-27","EH-13945","25.92"
"CA-2014-143917","2014-07-25","KL-16645","8319.289999999999"
"CA-2014-133704","2014-09-20","MA-17995","64.152"
"CA-2015-154970","2015-01-05","SR-20740","61.584"
"CA-2014-118962","2014-08-05","CS-12130","472.044"
"CA-2017-111738","2017-01-03","CM-12385","2031.3919999999998"
"CA-2017-157469","2017-12-02","ES-14080","170.916"
"US-2017-158512","2017-01-12","DA-13450","77.75999999999999"
"CA-2017-108560","2017-07-08","JC-15385","1058.1080000000002"
"CA-2016-159373","2016-03-13","LT-17110","628.937"
"CA-2017-117667","2017-12-04","MS-17980","588.008"
"CA-2016-113061","2016-04-22","EL-13735","86.62"
"US-2016-162677","2016-03-26","DB-13210","187.61599999999999"
"CA-2016-147368","2016-06-09","TC-21295","695.7"
"CA-2014-123064","2014-06-30","RA-19915","5.248"
"CA-2017-163979","2017-12-28","KH-16690","725.84"
"CA-2017-163671","2017-12-24","DP-13105","21.312"
"CA-2017-121314","2017-09-23","BE-11410","251.64"
"CA-2016-114727","2016-07-18","LS-16945","2331.84"
"CA-2014-119466","2014-12-15","SP-20860","8.544"
"US-2015-110569","2015-05-23","EB-13870","140.986"
"CA-2015-146262","2015-01-02","VW-21775","1816.6960000000001"
"CA-2014-126193","2014-09-07","SS-20410","321.978"
"CA-2017-132213","2017-04-25","PN-18775","109.968"
"CA-2015-112014","2015-08-13","ON-18715","50.8"
"CA-2017-166296","2017-03-13","KF-16285","314.55"
"CA-2017-163125","2017-10-09","MB-17305","321.202"
"CA-2016-138233","2016-11-09","PF-19165","479.97"
"CA-2017-156769","2017-05-06","GZ-14470","54.66"
"US-2016-139262","2016-02-21","LC-16960","471.07800000000003"
"CA-2014-164973","2014-11-04","NM-18445","4807.371999999999"
"CA-2015-116484","2015-11-20","JK-15205","205.37599999999998"
"CA-2015-160794","2015-08-06","MS-17980","27.216"
"US-2017-123862","2017-01-07","JF-15190","332.8"
"CA-2016-152331","2016-06-26","LD-16855","5.304"
"CA-2014-101462","2014-04-20","BP-11230","59.92"
"CA-2017-163510","2017-12-25","JW-15955","400.39"
"CA-2017-103506","2017-07-23","LR-17035","41.4"
"CA-2015-144386","2015-11-05","GT-14635","25.344"
"CA-2016-121377","2016-05-28","TN-21040","286.4"
"CA-2016-111913","2016-08-04","LC-16930","335.12"
"CA-2014-134621","2014-12-21","DP-13390","18.24"
"CA-2016-160717","2016-06-06","ME-17320","3528.488"
"CA-2016-101791","2016-05-27","BS-11665","1328.128"
"CA-2017-128265","2017-11-17","VW-21775","1247.64"
"CA-2015-102491","2015-08-24","KW-16435","3747.9300000000003"
"CA-2014-115889","2014-11-02","SH-20395","409.30400000000003"
"US-2014-107405","2014-03-21","TS-21205","16.272"
"CA-2016-169334","2016-10-21","GW-14605","111.672"
"US-2016-135720","2016-12-11","FM-14380","663.952"
"CA-2016-133935","2016-09-18","JW-15220","2056.0060000000003"
"CA-2017-126067","2017-08-28","KN-16705","1278.158"
"CA-2014-148614","2014-01-20","MV-17485","38.66"
"US-2017-132220","2017-11-12","DJ-13510","62.352"
"CA-2017-145506","2017-06-03","MO-17800","136.26"
"CA-2014-133592","2014-12-31","KM-16375","2846.22"
"CA-2016-167759","2016-03-03","CC-12670","134.85"
"CA-2016-130477","2016-04-08","LC-17140","97.96000000000001"
"CA-2015-150441","2015-08-13","RA-19285","11.36"
"CA-2017-163692","2017-09-07","Dp-13240","7.857"
"CA-2015-102036","2015-09-21","CS-12130","199.74"
"CA-2016-114860","2016-12-22","DN-13690","884.6800000000001"
"US-2016-152415","2016-09-17","PO-18865","206.64"
"CA-2015-158659","2015-11-10","SC-20695","714.3"
"CA-2014-106810","2014-05-14","AJ-10795","310.88"
"US-2014-111171","2014-12-26","CA-12265","8.69"
"US-2017-152898","2017-09-11","CB-12025","67.9"
"US-2017-166611","2017-03-28","CK-12760","68.742"
"CA-2016-134110","2016-11-17","BG-11035","82.408"
"CA-2017-146346","2017-06-17","RA-19945","146.352"
"CA-2017-165757","2017-06-22","PL-18925","50.415000000000006"
"CA-2014-167997","2014-01-26","CA-11965","152.64000000000001"
"CA-2015-137064","2015-02-06","TS-21655","692.2139999999999"
"CA-2014-117709","2014-05-04","PM-18940","46.8"
"US-2014-143707","2014-03-01","HR-14770","5.94"
"CA-2017-130764","2017-10-27","JO-15145","652.505"
"CA-2017-118213","2017-11-05","AB-10060","240.14999999999998"
"CA-2016-121020","2016-10-24","CG-12040","239.976"
"CA-2016-105900","2016-09-17","BS-11590","33.4"
"CA-2017-146031","2017-07-29","GM-14440","60.12"
"CA-2014-106572","2014-09-05","NP-18700","264.32"
"CA-2016-145177","2016-11-10","PP-18955","899.59"
"US-2017-129203","2017-04-17","BM-11575","195.136"
"US-2015-103996","2015-03-29","RB-19435","295.68"
"CA-2016-117849","2016-04-15","JK-16120","143.7"
"CA-2016-122581","2016-08-21","JK-15370","573.174"
"CA-2015-138457","2015-09-13","AM-10705","13.092"
"US-2017-111024","2017-07-03","SZ-20035","279.00399999999996"
"CA-2017-135034","2017-08-01","AT-10735","95.984"
"CA-2014-113257","2014-12-16","SC-20305","328.59200000000004"
"CA-2017-106355","2017-04-02","AT-10435","11.12"
"CA-2014-111360","2014-11-24","AT-10435","5.742"
"CA-2017-100223","2017-07-05","LS-16945","396.394"
"CA-2014-133851","2014-06-09","CM-12445","30.46"
"CA-2014-162866","2014-12-27","Co-12640","62.967999999999996"
"CA-2017-127474","2017-02-03","RD-19810","512.3679999999999"
"CA-2015-167269","2015-06-16","PB-19150","6.208"
"CA-2017-152142","2017-11-14","LW-16990","321.568"
"CA-2014-138527","2014-09-12","BN-11470","192.424"
"CA-2017-158379","2017-09-22","JA-15970","4749.327"
"CA-2015-122168","2015-08-21","HG-14965","53.28"
"CA-2016-124254","2016-04-12","TB-21175","191.808"
"CA-2014-132542","2014-10-06","AM-10360","15.36"
"CA-2017-136826","2017-06-16","CB-12535","14.016"
"CA-2015-122623","2015-09-07","CC-12145","47.516"
"CA-2016-114209","2016-05-21","AS-10285","84.62"
"CA-2014-154781","2014-11-21","SC-20680","101.57"
"CA-2014-153969","2014-09-21","HF-14995","451.28400000000005"
"US-2014-152723","2014-09-26","HG-14965","0.876"
"CA-2016-125220","2016-10-14","BE-11410","1649.75"
"CA-2016-169194","2016-06-20","LH-16900","66.8"
"CA-2017-160962","2017-04-28","MC-17605","15.232"
"CA-2014-109218","2014-06-30","AR-10825","32.4"
"CA-2015-156013","2015-09-20","TC-20980","85.848"
"CA-2016-168543","2016-07-03","DK-13225","706.86"
"CA-2014-120838","2014-03-23","PO-18865","935.1519999999999"
"CA-2015-112319","2015-08-31","AR-10510","58.32"
"US-2017-159562","2017-09-09","JB-16000","17.48"
"CA-2015-130876","2015-05-12","AZ-10750","36.63"
"CA-2014-166863","2014-06-20","SC-20020","1353.5296"
"CA-2017-127460","2017-07-10","FG-14260","298.464"
"CA-2017-136000","2017-09-22","SC-20440","40.176"
"US-2016-106600","2016-04-08","RM-19375","354.9"
"CA-2017-128300","2017-11-24","RS-19765","406.93999999999994"
"CA-2015-136105","2015-06-12","SZ-20035","24.56"
"CA-2016-162110","2016-07-18","NP-18670","55.992"
"US-2014-159611","2014-12-27","KB-16315","300.512"
"CA-2015-142755","2015-09-04","CS-12355","919.49"
"CA-2016-164924","2016-07-10","EA-14035","341.991"
"CA-2017-151358","2017-08-18","NF-18595","323.1"
"CA-2014-162775","2014-01-13","CS-12250","1287.26"
"US-2014-157231","2014-04-05","RP-19855","115.36"
"US-2015-168935","2015-11-27","DO-13435","459.4335"
"CA-2016-102498","2016-07-24","JG-15160","73.2"
"US-2017-146906","2017-03-13","MT-17815","299.9"
"CA-2017-137428","2017-12-16","AY-10555","222.032"
"US-2016-113509","2016-03-15","PL-18925","83.976"
"US-2016-108098","2016-10-14","CP-12340","177"
"CA-2016-139878","2016-11-11","LD-17005","257.98"
"CA-2014-114790","2014-03-11","FM-14215","782.6300000000001"
"CA-2015-143532","2015-03-19","DC-12850","14.496"
"CA-2014-117478","2014-09-21","LH-16750","6.57"
"CA-2017-112809","2017-08-18","RA-19915","228.188"
"US-2017-117247","2017-10-09","CK-12760","719.095"
"CA-2014-127964","2014-03-03","AP-10720","161.07"
"CA-2015-149083","2015-09-25","SH-19975","479.716"
"US-2016-114293","2016-11-21","JH-16180","195.136"
"CA-2017-141138","2017-11-10","GH-14425","111.79"
"CA-2016-135265","2016-07-07","CC-12370","3136.868"
"CA-2017-153339","2017-11-03","DJ-13510","15.992"
"US-2017-167318","2017-07-26","GZ-14545","2012.3020000000001"
"CA-2017-146724","2017-11-20","HG-15025","22"
"CA-2015-100818","2015-05-31","JM-15265","234.516"
"CA-2017-109750","2017-07-22","FH-14365","29.97"
"CA-2017-114412","2017-04-15","AA-10480","15.552"
"US-2015-138919","2015-09-17","LS-16975","344.22"
"CA-2017-106537","2017-08-12","RH-19495","20.736"
"CA-2016-140382","2016-06-23","RD-19900","997.9340000000001"
"CA-2017-101077","2017-03-25","DB-13660","6.848"
"CA-2016-133144","2016-05-16","DO-13435","17.34"
"CA-2014-125759","2014-02-08","NM-18445","14.56"
"CA-2014-109904","2014-07-14","BF-10975","17.94"
"CA-2015-124450","2015-04-27","GT-14710","2670.19"
"US-2015-126214","2015-12-21","JS-15880","1717.9699999999998"
"US-2015-154389","2015-11-27","EH-14125","748.752"
"CA-2017-123981","2017-10-02","RW-19630","65.99"
"CA-2015-155306","2015-04-17","GA-14515","2572.5"
"CA-2014-120243","2014-12-27","AT-10435","11.56"
"US-2017-147984","2017-01-28","GB-14575","279.9"
"CA-2016-154788","2016-04-30","JL-15835","7.712"
"CA-2016-119865","2016-06-21","AS-10090","576.2719999999999"
"CA-2016-118969","2016-10-02","LP-17095","54.792"
"CA-2015-163104","2015-03-19","MC-18130","11.96"
"CA-2016-126165","2016-05-05","AH-10465","71.088"
"CA-2017-160885","2017-12-02","JK-16090","2479.96"
"CA-2016-109365","2016-11-03","XP-21865","561.73"
"CA-2014-145254","2014-07-23","NC-18535","992.828"
"US-2016-100461","2016-01-08","JO-15145","1671.93"
"CA-2016-168354","2016-09-19","RH-19510","2545.12"
"CA-2014-100328","2014-01-28","JC-15340","3.928"
"CA-2016-146206","2016-09-10","KT-16480","1020.8900000000001"
"CA-2017-139444","2017-09-09","GK-14620","9.856"
"CA-2014-136399","2014-12-16","CC-12100","1308.196"
"US-2016-158708","2016-06-26","AB-10255","13.616"
"US-2014-166828","2014-08-22","JF-15415","11.56"
"CA-2017-146780","2017-12-25","CV-12805","41.96"
"US-2014-150126","2014-07-27","AS-10045","65.78"
"CA-2017-142174","2017-03-04","DP-13000","89.568"
"CA-2017-123491","2017-10-30","JK-15205","1993.772"
"CA-2016-122322","2016-07-15","RH-19510","44.4"
"US-2017-150070","2017-09-07","JA-15970","161.568"
"CA-2014-105417","2014-01-07","VS-21820","87.15799999999999"
"CA-2014-134313","2014-11-01","RA-19915","2027.144"
"CA-2016-154739","2016-12-10","LH-17155","321.568"
"CA-2014-131009","2014-03-01","SC-20380","574.194"
"CA-2017-152093","2017-09-10","SN-20560","762.594"
"CA-2016-127194","2016-12-10","BW-11110","62.82"
"CA-2017-116498","2017-05-30","KA-16525","35.1"
"CA-2016-111409","2016-09-18","PO-18850","3"
"CA-2016-110044","2016-06-28","RF-19735","359.976"
"CA-2014-114335","2014-09-28","XP-21865","337.088"
"CA-2017-146360","2017-04-23","SC-20305","155.34"
"CA-2017-122490","2017-11-13","TT-21070","3321.278"
"US-2015-139759","2015-08-25","NL-18310","146.744"
"CA-2016-117408","2016-08-31","TP-21130","23.968"
"CA-2016-155187","2016-09-24","LA-16780","83.66"
"CA-2017-143756","2017-12-02","ME-17725","701.96"
"CA-2017-159282","2017-10-16","GH-14410","599.985"
"CA-2015-111297","2015-08-17","SC-20440","52.2"
"CA-2017-123778","2017-09-23","BS-11755","186.78400000000002"
"CA-2016-132731","2016-11-24","GA-14515","657.552"
"CA-2015-119592","2015-12-14","MM-18280","3.76"
"US-2017-102183","2017-08-21","PK-19075","4337.639999999999"
"CA-2016-138597","2016-12-18","PN-18775","563.94"
"CA-2014-110527","2014-08-09","ED-13885","20.88"
"CA-2015-166800","2015-11-19","AG-10300","31.08"
"CA-2017-157112","2017-04-23","GG-14650","17.104"
"US-2014-166310","2014-09-21","JS-15940","8.544"
"CA-2014-104269","2014-03-01","DB-13060","457.568"
"US-2015-104185","2015-09-03","JB-15400","120.33"
"CA-2015-127754","2015-07-26","CK-12760","266.352"
"CA-2017-108035","2017-11-29","TT-21070","491.888"
"US-2016-142251","2016-10-31","FO-14305","32.064"
"CA-2016-117912","2016-02-04","TB-21520","14.368"
"CA-2017-129490","2017-09-26","SJ-20125","419.136"
"CA-2016-165316","2016-07-23","JB-15400","324.38700000000006"
"CA-2014-110072","2014-10-22","MG-17680","93.888"
